#hydrogen_weight_percent	atomic_number	period	en_pauling	covalent_radius_bragg	electron_affinity	atomic_volume	atomic_weight	fusion_heat	ion_eng	std(atomic_number)	std(period)	std(en_pauling)	std(covalent_radius_bragg)	std(electron_affinity)	std(atomic_volume)	std(atomic_weight)	std(fusion_heat)	std(ion_eng)	min(atomic_number)	min(period)	min(en_pauling)	min(covalent_radius_bragg)	min(electron_affinity)	min(atomic_volume)	min(atomic_weight)	min(fusion_heat)	min(ion_eng)	max(atomic_number)	max(period)	max(en_pauling)	max(covalent_radius_bragg)	max(electron_affinity)	max(atomic_volume)	max(atomic_weight)	max(fusion_heat)	max(ion_eng)
0.2	-0.718327575709715	-0.52902212601047	0.371121083900519	0.921551983163345	-0.0547581204030461	-0.689716431899161	-0.746487280156218	0.0153512438106064	-0.0380483493733013	0.89506803168519	1.05050942361736	0.627849504829363	0.784709587692056	0.223511412862603	0.499371408590278	0.863270349241932	0.47154092611494	0.638537219245954	-1.54160230077844	-1.89131086251812	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.950132468178298	-1.46461283809167	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	1.24671560832724	1.19810546245416	0.367638587077754	0.178168140369638	0.586183401690719	0.191872895467414	0.970026397071972
0.3	-0.695589920457687	-0.469272620023293	0.33004470587934	0.996111514099967	-0.0799742519822072	-0.692649645496407	-0.730652278675688	0.0865792786896691	-0.0904614371113301	0.727497714974095	0.643303014461945	0.345756420472441	0.959471254682433	0.029986120172519	0.486633468572202	0.735878762557698	0.500144679694288	0.268320125841621	-0.848747334136444	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.402835531241959	1.19810546245416	-0.0736613845774664	0.178168140369638	0.586183401690719	0.191872895467414	-0.0339729895657256
0.3	-0.155892367494449	-0.0900624220246726	-0.115213071635393	0.0193264924157461	-0.064871281111795	-0.111228046250291	-0.1550319197831	-0.496732098314577	-0.585196387773469	0.952675579132743	0.964954521692917	0.216830297584412	0.92520442415806	0.0859529297633867	0.361745233274911	0.926519151842274	0.389605457008232	0.0182289331556261	-1.29910306245374	-1.24800784805617	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.545322326180184	-1.26685490199383	-0.808416463921162	-0.60707110756022	0.606248095811746	0.681901195329661	0.144983285465902	1.12957180140542	0.0382722346042691	0.178168140369638	0.586183401690719	-0.0292055499046989	-0.570613241248968
1.4	0.259820612490748	0.360249688098689	-0.0923579862143333	-0.258234834831672	-0.0188523172422661	-0.0759148210972638	0.227650724539131	-0.48930241285535	-0.456082011790863	0.692854966641995	0.643303014461945	0.392638646977178	0.92520442415806	0.229562615360476	0.508165922933803	0.717065354303176	0.638228102131624	0.229062458916211	-0.779461837472244	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.178168140369638	0.586183401690719	0.468039740342086	-0.112488323416547
0.7	-0.547713796905784	-0.338510482782389	0.259763908977501	0.801082874309709	-0.086069434304026	-0.593733223572475	-0.58107256650425	-0.0150835237164293	-0.145002007155362	0.727497714974095	0.643303014461945	0.345756420472441	0.959471254682433	0.029986120172519	0.486633468572202	0.735878762557698	0.500144679694288	0.268320125841621	-0.848747334136444	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.402835531241959	1.19810546245416	-0.0736613845774664	0.178168140369638	0.586183401690719	0.191872895467414	-0.0339729895657256
0.5	-0.575189080065725	-0.338510482782389	-0.00051327954880178	0.877178870370729	-0.133633624922504	-0.573923365559801	-0.590574512434656	-0.0380786814035231	-0.256090192205764	0.744819089140145	0.643303014461945	0.181668627705859	1.00744481741655	0	0.474144645042472	0.741869119774693	0.485647732456772	0.198286270048977	-0.883390082468544	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.770121149715307	-0.897554837858667	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.0746599457087949	1.29405258792241	-0.133633624922504	0.178168140369638	0.586183401690719	0.162879000992383	-0.174040701151015
0.3	0.242499238324698	0.360249688098689	0.11568189390044	0.492208753652088	0.124922192723984	-0.170657620288312	0.193912875443463	-0.375320165200384	-0.351065493800691	0.363748857487047	0.321651507230972	0.404359203603363	1.21304580056279	0.258555817646488	0.34882576065795	0.392270526247255	0.433096298720778	0.219547747448277	-0.121249619162349	0.0385981808677164	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.519483380946262	-0.198357650803792	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.520041097503803	1.70525455421488	0.383478010370472	0.178168140369638	0.586183401690719	0.0577761335203946	-0.131517746352414
1.3	-0.340653691932314	-0.175836157286265	0.21139977301428	0.531044494913044	0.041717384301222	-0.493644435712339	-0.367791982280718	-0.0603739864653574	-0.21713036555797	0.710176340808045	0.643303014461945	0.375057812037902	0.938911156367809	0.131513256917795	0.503859432061483	0.715481537978578	0.561031858091854	0.265112156768249	-0.814104585804344	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.461438314372881	1.15698526582492	0.129392888913085	0.178168140369638	0.586183401690719	0.313647252262545	-0.0403889277124702
1.225	-0.459016415400322	-0.283053326363256	0.27390940835393	0.687529687641012	0.0636362604541879	-0.577621007722587	-0.487038905277148	0.0331313232166182	-0.172945006096595	0.710176340808045	0.643303014461945	0.375057812037902	0.938911156367809	0.131513256917795	0.503859432061483	0.715481537978578	0.561031858091854	0.265112156768249	-0.814104585804344	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.461438314372881	1.15698526582492	0.129392888913085	0.178168140369638	0.586183401690719	0.313647252262545	-0.0403889277124702
1.37	-0.363748857487047	-0.175836157286265	0.172331250926998	0.558457959332542	-0.0936521313591457	-0.470676484393297	-0.394988281719545	-0.141556890995445	-0.21285307346014	0.727497714974095	0.643303014461945	0.345756420472441	0.959471254682433	0.029986120172519	0.486633468572202	0.735878762557698	0.500144679694288	0.268320125841621	-0.848747334136444	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.402835531241959	1.19810546245416	-0.0736613845774664	0.178168140369638	0.586183401690719	0.191872895467414	-0.0339729895657256
0.8	-0.484998476649397	-0.283053326363256	0.229957321005739	0.718369835112947	-0.0886544446637259	-0.551782062488664	-0.517634742145828	-0.05819944437973	-0.168133052486536	0.727497714974095	0.643303014461945	0.345756420472441	0.959471254682433	0.029986120172519	0.486633468572202	0.735878762557698	0.500144679694288	0.268320125841621	-0.848747334136444	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.402835531241959	1.19810546245416	-0.0736613845774664	0.178168140369638	0.586183401690719	0.191872895467414	-0.0339729895657256
1.75	-0.386844023041781	-0.175836157286265	-0.0464524727617775	0.622422709644704	-0.133633624922504	-0.454024719686992	-0.402975424675538	-0.160886153978799	-0.306231547850333	0.744819089140145	0.643303014461945	0.181668627705859	1.00744481741655	0	0.474144645042472	0.741869119774693	0.485647732456772	0.198286270048977	-0.883390082468544	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.770121149715307	-0.897554837858667	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.0746599457087949	1.29405258792241	-0.133633624922504	0.178168140369638	0.586183401690719	0.162879000992383	-0.174040701151015
1.45	-0.0866068708302494	0.0385981808677164	0.103961337274256	0.204367377247358	0.0959289904379721	-0.329997782564165	-0.130881952612457	-0.170188361789538	-0.341550782332758	0.692854966641995	0.643303014461945	0.392638646977178	0.92520442415806	0.229562615360476	0.508165922933803	0.717065354303176	0.638228102131624	0.229062458916211	-0.779461837472244	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.178168140369638	0.586183401690719	0.468039740342086	-0.112488323416547
1.125	-0.317558526377581	-0.175836157286265	0.234840886266649	0.512768851966712	0.172449862224798	-0.4993864235421	-0.369903737380182	0.0425543389210032	-0.265196629360687	0.692854966641995	0.643303014461945	0.392638646977178	0.92520442415806	0.229562615360476	0.508165922933803	0.717065354303176	0.638228102131624	0.229062458916211	-0.779461837472244	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.178168140369638	0.586183401690719	0.468039740342086	-0.112488323416547
1.25	-0.433034354151247	-0.283053326363256	0.300280660762845	0.666969589326388	0.21071029811821	-0.584080744031067	-0.489414629764045	0.148925689276274	-0.227019552874652	0.692854966641995	0.643303014461945	0.392638646977178	0.92520442415806	0.229562615360476	0.508165922933803	0.717065354303176	0.638228102131624	0.229062458916211	-0.779461837472244	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	-0.808416463921162	-0.570613241248968	0.606248095811746	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.178168140369638	0.586183401690719	0.468039740342086	-0.112488323416547
0.7	-0.678420488170287	-0.551096249055733	0.277816260562658	0.821170326686065	0.177165891213078	-0.595564719690588	-0.713652420917456	0.130985717069848	-0.312488172424535	0.80419608293043	0.802339825331827	0.321170816971504	0.872291096407946	0.18939745663357	0.42715141077633	0.793442948835017	0.525331955222084	0.225048080474235	-1.29910306245374	-1.24800784805617	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.838163705497969	-1.26685490199383	-0.808416463921162	-0.60707110756022	0.606248095811746	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.178168140369638	0.586183401690719	0.468039740342086	-0.112488323416547
0.8	-0.591813617340038	-0.443879079978742	0.33641904369358	0.821170326686065	0.225035786412108	-0.644371616243552	-0.643834488404424	0.213859932110979	-0.23005770840059	0.80419608293043	0.802339825331827	0.321170816971504	0.872291096407946	0.18939745663357	0.42715141077633	0.793442948835017	0.525331955222084	0.225048080474235	-1.29910306245374	-1.24800784805617	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.838163705497969	-1.26685490199383	-0.808416463921162	-0.60707110756022	0.606248095811746	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.178168140369638	0.586183401690719	0.468039740342086	-0.112488323416547
0.9	-0.635117052755162	-0.497487664517238	0.307117652128119	0.821170326686065	0.201100838812593	-0.61996816796707	-0.67874345466094	0.172422824590414	-0.271272940412563	0.80419608293043	0.802339825331827	0.321170816971504	0.872291096407946	0.18939745663357	0.42715141077633	0.793442948835017	0.525331955222084	0.225048080474235	-1.29910306245374	-1.24800784805617	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.838163705497969	-1.26685490199383	-0.808416463921162	-0.60707110756022	0.606248095811746	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.178168140369638	0.586183401690719	0.468039740342086	-0.112488323416547
0.5	-0.49077226803808	-0.390270495440247	0.117635320004804	0.512768851966712	0.0767100718267377	-0.401772630436172	-0.509539602406248	-0.123194091161258	-0.430057557408579	0.80419608293043	0.802339825331827	0.321170816971504	0.872291096407946	0.18939745663357	0.42715141077633	0.793442948835017	0.525331955222084	0.225048080474235	-1.29910306245374	-1.24800784805617	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.838163705497969	-1.26685490199383	-0.808416463921162	-0.60707110756022	0.606248095811746	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.178168140369638	0.586183401690719	0.468039740342086	-0.112488323416547
1.7	-1.14128609782973	-1.60539841164614	0.215306625223008	-0.507621212536828	0.148980372465635	0.0240914669377316	-1.08633971772999	-0.691619392344245	0.953122046490433	0.882313916803299	1.32186203683379	1.12730120132496	0.904598174052684	0.124492905065747	0.782723720845433	0.824172420740877	0.469554767107458	0.99807065170335	-1.71481604243894	-2.53461387698006	-1.74202633134979	-0.720837046910702	-0.0736613845774664	-0.795098796774765	-1.60996035320507	-0.808416463921162	-0.701371566456751	0.433034354151247	0.681901195329661	0.836496126410783	1.19810546245416	0.209518796654402	1.08253122355692	0.384139391542623	0.191872895467414	1.66913575681552
1	0.594700513034379	0.681901195329661	-0.8825188454296	-0.720837046910702	0.302164654918105	0.497996862487297	0.56138418919962	-0.141315275208153	-0.372804079693694	0.242499238324698	0	1.28926122888029	0	0.138968787395555	0.876801541604427	0.265867196485496	1.00065178306951	0.492851230144587	0.433034354151247	0.681901195329661	-1.74202633134979	-0.720837046910702	0.209518796654402	-0.671071859651939	0.384139391542623	-0.808416463921162	-0.701371566456751	0.918032830800643	0.681901195329661	0.836496126410783	-0.720837046910702	0.487456371445511	1.08253122355692	0.915873784513614	1.19288710221787	0.284330893832422
1	-0.848747334136444	-1.32842072486392	0.191865511970639	-0.720837046910702	0.217004156371308	0.0666300267765405	-0.795706149803313	-0.552953071820067	0.903408318124565	1.14408517737505	1.5162797462793	1.21552714354954	1.11022302462516E-16	0.14241748351737	0.740072513380234	1.08725001458502	0.941430991500981	0.972316753283919	-1.71481604243894	-2.53461387698006	-1.74202633134979	-0.720837046910702	0.16590785724323	-0.671071859651939	-1.60996035320507	-0.808416463921162	-0.701371566456751	0.918032830800643	0.681901195329661	0.836496126410783	-0.720837046910702	0.487456371445511	1.08253122355692	0.915873784513614	1.19288710221787	1.66913575681552
2.6	-1.35222194322963	-1.84842399488732	0.284067224096624	-0.331565852153829	0.111814352731573	-0.0239498312379312	-1.28253060882197	-0.669390739913388	0.99712350938157	0.935710543965855	1.32186203683379	1.05905244412011	0.91752100511058	0.152527082479897	0.60294973492869	0.876541332666961	0.312380881158251	1.00751317027694	-1.71481604243894	-2.53461387698006	-1.74202633134979	-0.720837046910702	-0.133633624922504	-0.200803056394554	-1.60996035320507	-0.808416463921162	-0.701371566456751	0.433034354151247	0.681901195329661	0.836496126410783	1.22551892687366	0.209518796654402	1.08253122355692	0.384139391542623	-0.141556890995445	1.66913575681552
1.8	-1.19517481745744	-1.67687652436414	0.147587853605054	-0.504575272045773	0.142316790205076	0.0901243269799772	-1.13263275525184	-0.728667146395673	0.944609349237804	0.935710543965855	1.32186203683379	1.05905244412011	0.91752100511058	0.152527082479897	0.60294973492869	0.876541332666961	0.312380881158251	1.00751317027694	-1.71481604243894	-2.53461387698006	-1.74202633134979	-0.720837046910702	-0.133633624922504	-0.200803056394554	-1.60996035320507	-0.808416463921162	-0.701371566456751	0.433034354151247	0.681901195329661	0.836496126410783	1.22551892687366	0.209518796654402	1.08253122355692	0.384139391542623	-0.141556890995445	1.66913575681552
1.5	-1.07200060116553	-1.53392029892815	0.263491135797322	-0.720837046910702	0.188652958242081	0.0355754425972526	-1.01996043358522	-0.597389235300393	0.93511651479397	0.898488023332981	1.38969334241066	1.21552714354954	1.11022302462516E-16	0.0484901420892757	0.747032395975872	0.828356854274493	0.869333595289543	1.01944967283915	-1.71481604243894	-2.53461387698006	-1.74202633134979	-0.720837046910702	0.16590785724323	-0.691743015839076	-1.60996035320507	-0.808416463921162	-0.701371566456751	0.433034354151247	0.681901195329661	0.836496126410783	-0.720837046910702	0.283391887410541	1.08253122355692	0.384139391542623	1.03994430886208	1.66913575681552
2.4	-1.31598029882066	-1.80883611707428	0.252571984752415	-0.371491102898124	0.11885337676392	0.00237497450466306	-1.24793879645963	-0.683069910640069	0.985004857040701	0.935710543965855	1.32186203683379	1.05905244412011	0.91752100511058	0.152527082479897	0.60294973492869	0.876541332666961	0.312380881158251	1.00751317027694	-1.71481604243894	-2.53461387698006	-1.74202633134979	-0.720837046910702	-0.133633624922504	-0.200803056394554	-1.60996035320507	-0.808416463921162	-0.701371566456751	0.433034354151247	0.681901195329661	0.836496126410783	1.22551892687366	0.209518796654402	1.08253122355692	0.384139391542623	-0.141556890995445	1.66913575681552
1.2	-0.577379138868329	-0.390270495440247	0.123495598317897	0.821170326686065	0.306162804274441	-0.518047883988822	-0.642599523839257	0.255297039631545	-0.210635530589914	0.606248095811746	0.643303014461945	1.11931315780061	0.92520442415806	0.0579864045720234	0.960347464527442	0.616043349229128	0.638228102131624	0.294441621520102	-0.779461837472244	-0.604704833594228	-1.74202633134979	-0.720837046910702	0.209518796654402	-0.838163705497969	-0.847947306915632	-0.808416463921162	-0.701371566456751	0.433034354151247	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	1.08253122355692	0.384139391542623	0.468039740342086	-0.112488323416547
6.8	-1.56049834532322	-2.12523923141337	0.671342828496366	-0.20994975545642	0.120922358416083	-0.31120582239404	-1.48172425027754	-0.569638563876337	1.10045189543982	0.353665342639232	0.802339825331827	0.285333976176378	0.888885077115701	0.097873733223589	0.247339083389528	0.295866297253154	0.425125485895494	0.966674628948839	-1.71481604243894	-2.53461387698006	0.144983285465902	-0.720837046910702	-0.0736613845774664	-0.795098796774765	-1.60996035320507	-0.799935749787215	-0.60707110756022	-0.848747334136444	-0.604704833594228	0.836496126410783	1.19810546245416	0.16590785724323	-0.192190074649914	-0.885574123424677	0.191872895467414	1.66913575681552
9.4	-1.61088779744264	-2.242203415861	0.762976271210172	-0.546387727877533	0.109866163590667	-0.395769643159604	-1.52056478032365	-0.400287862056268	1.22615534236925	0.379843513537015	0.802339825331827	0.177579218878853	0.904598174052684	0.103020248151225	0.346308992321186	0.315420626031946	0.698062999827542	0.776479132062245	-1.71481604243894	-2.53461387698006	0.402835531241959	-0.720837046910702	-0.0736613845774664	-1.01042334039078	-1.60996035320507	-0.799935749787215	-0.0339729895657256	-0.848747334136444	-0.604704833594228	0.836496126410783	1.19810546245416	0.16590785724323	-0.192190074649914	-0.885574123424677	0.902223310105678	1.66913575681552
7.4	-1.57191470556903	-2.17275593134522	0.678268611957293	-0.37388538785143	0.133928702643019	-0.27078353306976	-1.48889608470984	-0.63062952723708	1.10033694833943	0.427104485839452	0.802339825331827	0.28714699295817	0.872291096407946	0.0604346769117662	0.144522537184392	0.374231480740522	0.3146947247185	1.0720617045755	-1.71481604243894	-2.53461387698006	0.144983285465902	-0.720837046910702	0.0371482515567428	-0.545322326180184	-1.60996035320507	-0.799935749787215	-0.60707110756022	-0.675533592475945	-0.604704833594228	0.836496126410783	1.12957180140542	0.16590785724323	-0.192190074649914	-0.702248410915015	-0.0292055499046989	1.66913575681552
0.9	-0.529264210629302	-0.318792382722253	0.284327680910539	0.739691418550335	0.0709425525051765	-0.576903259243866	-0.5561694276471	0.0642997597772767	-0.155419483219125	0.640890844143846	0.643303014461945	0.398498925290271	0.938911156367809	0.131513256917795	0.568456795146288	0.649373054893508	0.561031858091854	0.258818749889973	-0.814104585804344	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.461438314372881	1.15698526582492	0.129392888913085	0.307362866539249	0.453966435520579	0.313647252262545	-0.0403889277124702
0.3	-0.710176340808045	-0.469272620023293	0.325109734668315	0.996111514099967	-0.0799742519822072	-0.679050200636448	-0.744569854062019	0.0865792786896691	-0.0891365093474824	0.658212218309895	0.643303014461945	0.36919753372481	0.959471254682433	0.029986120172519	0.551230831657007	0.669770279472628	0.500144679694288	0.262026718963345	-0.848747334136444	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.402835531241959	1.19810546245416	-0.0736613845774664	0.307362866539249	0.453966435520579	0.191872895467414	-0.0339729895657256
0.8	-0.225177864158648	-0.175836157286265	0.719290560148938	0.348288065449723	0.401395544605124	0.112135280327392	-0.235400593808518	-0.555686350413807	0.160097303853423	0.519641224981496	0.643303014461945	0.791137572267449	0.801843834270319	0.401271877145721	0.146420689658892	0.517025271996823	0.189547585130516	0.538592798509379	-0.571605347479646	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	0.0145214872214641	-0.580084108473067	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	1.24671560832724	0.882850621629936	0.668910129368939	0.307362866539249	0.453966435520579	-0.429321293660129	0.519159169526343
0.3	-0.674451006590567	-0.443879079978742	0.321524169647805	0.958237648783555	-0.0771614201274044	-0.681515100017315	-0.708348914811815	0.122785881288629	-0.0864004169434626	0.705631956697327	0.606511898511718	0.301562428577349	0.904598174052684	0.0522435445850961	0.462292428993809	0.716736656159712	0.732594048369766	0.226308139527066	-0.848747334136444	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.558026427492416	0.779461837472244	0.681901195329661	0.402835531241959	1.19810546245416	-0.00574580114037039	0.307362866539249	0.767010875351135	0.981956519912014	-0.0339729895657256
1.6	0.155892367494449	0.360249688098689	-0.127519656092887	-0.258234834831672	-0.0188523172422661	0.0209812235299446	0.128487999911526	-0.48930241285535	-0.446641901473448	0.623569469977796	0.643303014461945	0.416079760229547	0.92520442415806	0.229562615360476	0.572763286018609	0.650956871218106	0.638228102131624	0.222769052037934	-0.779461837472244	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.307362866539249	0.453966435520579	0.468039740342086	-0.112488323416547
1	-0.533813258390083	-0.370776464698976	0.205717078892493	0.624914842773749	0.148053929930156	-0.472503480520949	-0.569044939901792	0.0295070864072392	-0.323922858008815	0.741387190000306	0.802339825331827	0.341084084422585	0.872291096407946	0.18939745663357	0.485919430743531	0.732703444755056	0.525331955222084	0.222491376411607	-1.29910306245374	-1.24800784805617	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.838163705497969	-1.26685490199383	-0.808416463921162	-0.60707110756022	0.467677102483347	0.681901195329661	0.496599984251434	1.12957180140542	0.325491605798449	0.307362866539249	0.453966435520579	0.468039740342086	-0.112488323416547
0.7	-0.678198419270722	-0.703674528126836	0.232436669522816	-0.425615122393031	-0.0731316857985044	-0.470455638707537	-0.644937151748557	0.135000256304853	-0.180945462560281	0.845894922841316	1.05050942361736	0.418343428629585	0.904598174052684	0.0454029921733291	0.57719117431225	0.809001708626864	0.701701499576039	0.279125713531392	-1.57624504911054	-1.89131086251812	-0.33555953620766	-0.720837046910702	-0.133633624922504	-1.01042334039078	-1.48047781724746	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.648967220391832	1.19810546245416	-0.0225368369355172	0.307362866539249	0.453966435520579	0.902223310105678	0.084297850551647
1.4	-0.386844023041781	-0.175836157286265	0.195772364179367	0.531044494913044	0.041717384301222	-0.450579526989136	-0.411864304337431	-0.0603739864653574	-0.212934760972452	0.640890844143846	0.643303014461945	0.398498925290271	0.938911156367809	0.131513256917795	0.568456795146288	0.649373054893508	0.561031858091854	0.258818749889973	-0.814104585804344	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.461438314372881	1.15698526582492	0.129392888913085	0.307362866539249	0.453966435520579	0.313647252262545	-0.0403889277124702
1.36	-0.493659163732422	-0.283053326363256	0.262188851727746	0.687529687641012	0.0636362604541879	-0.545322326180184	-0.520093146819683	0.0331313232166182	-0.169798302657457	0.640890844143846	0.643303014461945	0.398498925290271	0.938911156367809	0.131513256917795	0.568456795146288	0.649373054893508	0.561031858091854	0.258818749889973	-0.814104585804344	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.461438314372881	1.15698526582492	0.129392888913085	0.307362866539249	0.453966435520579	0.313647252262545	-0.0403889277124702
0.4	-0.600474304423063	-0.390270495440247	0.328605339276124	0.84401488036898	0.0855551366071537	-0.640065125371232	-0.628321989301934	0.126636632898594	-0.126661844342461	0.640890844143846	0.643303014461945	0.398498925290271	0.938911156367809	0.131513256917795	0.568456795146288	0.649373054893508	0.561031858091854	0.258818749889973	-0.814104585804344	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.461438314372881	1.15698526582492	0.129392888913085	0.307362866539249	0.453966435520579	0.313647252262545	-0.0403889277124702
0.1	-0.758143223114029	-0.505735139061622	0.319890053579731	1.05049450019533	-0.0804743288448854	-0.687105256438116	-0.790639299394168	0.142806304817361	-0.0989950073553275	0.655674963402165	0.606511898511719	0.301764819491794	0.904598174052684	0.0244923323394793	0.465225052963142	0.657714359164682	0.576282777548042	0.215756737294039	-0.987318327464843	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.990961969973321	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.402835531241959	1.19810546245416	-0.0736613845774664	0.307362866539249	0.453966435520579	0.554296576405304	-0.0339729895657256
1.53333	-0.409939188596514	-0.175836157286265	0.156703842092086	0.558457959332542	-0.0936521313591457	-0.427611575670094	-0.439060603776258	-0.141556890995445	-0.208657468874622	0.658212218309895	0.643303014461945	0.36919753372481	0.959471254682433	0.029986120172519	0.551230831657007	0.669770279472628	0.500144679694288	0.262026718963345	-0.848747334136444	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.402835531241959	1.19810546245416	-0.0736613845774664	0.307362866539249	0.453966435520579	0.191872895467414	-0.0339729895657256
1.45	-0.519641224981496	-0.283053326363256	0.218236764379554	0.718369835112947	-0.0886544446637259	-0.519483380946262	-0.550688983688363	-0.05819944437973	-0.164986349047398	0.658212218309895	0.643303014461945	0.36919753372481	0.959471254682433	0.029986120172519	0.551230831657007	0.669770279472628	0.500144679694288	0.262026718963345	-0.848747334136444	-0.604704833594228	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.558026427492416	0.467677102483347	0.681901195329661	0.402835531241959	1.19810546245416	-0.0736613845774664	0.307362866539249	0.453966435520579	0.191872895467414	-0.0339729895657256
1.2	-0.560057764702279	-0.390270495440247	0.0707530935000668	0.535613405649627	-0.0563409249652339	-0.344352752138567	-0.566154196632642	-0.215249706119482	-0.399690174872787	0.749615140557181	0.802339825331827	0.30598410629524	0.888885077115701	0.071240928666013	0.471979524299609	0.737937818579628	0.429033038100607	0.259375069326806	-1.29910306245374	-1.24800784805617	-0.33555953620766	-0.720837046910702	-0.133633624922504	-0.795098796774765	-1.26685490199383	-0.808416463921162	-0.60707110756022	0.467677102483347	0.681901195329661	0.402835531241959	1.19810546245416	0.0382722346042691	0.307362866539249	0.453966435520579	0.191872895467414	-0.0339729895657256
